ID,Parent_ID,Category
10748,10139,/Jobs & Education/Jobs & Careers/Professional Networking Resources
10743,10139,/Jobs & Education/Jobs & Careers/Resume Writing
12018,10743,/Jobs & Education/Jobs & Careers/Resume Writing/Resume & Cover Letter Samples & Templates
10018,0,/Law & Government
13661,10018,/Law & Government/Census Services
10158,10018,/Law & Government/Emergency Services
10810,"1,01,58,10,299",/Law & Government/Emergency Services/Emergency Alert Services
10813,"1,01,58,10,091",/Law & Government/Emergency Services/Emergency Medical Services
10816,10158,/Law & Government/Emergency Services/Emergency Training Services
10815,"1,01,58,10,162",/Law & Government/Emergency Services/Fire Fighting Services
12107,"1,08,15,11,083",/Law & Government/Emergency Services/Fire Fighting Services/Forestry Fire Fighting Services
10817,10158,/Law & Government/Emergency Services/Poison Control
10811,"10,15,81,00,01,11,854",/Law & Government/Emergency Services/Roadside Assistance & Emergency Road Services
12104,"1,08,11,10,194",/Law & Government/Emergency Services/Roadside Assistance & Emergency Road Services/Auto Towing
10814,"1,01,58,10,162",/Law & Government/Emergency Services/Search & Rescue Services
13414,10018,/Law & Government/Government
13875,13414,/Law & Government/Government/Embassies & Consulates
13508,13414,/Law & Government/Government/Government Ministries
13444,13414,/Law & Government/Government/Royalty
13876,13414,/Law & Government/Government/State & Local Government
13343,"1,00,18,10,004",/Law & Government/Government Consulting & Contracting
10162,10018,/Law & Government/Law Enforcement & Protective Services
10849,10162,/Law & Government/Law Enforcement & Protective Services/Airport Security
10851,10162,/Law & Government/Law Enforcement & Protective Services/Police
10165,"1,01,62,10,299",/Law & Government/Law Enforcement & Protective Services/Private Investigation
10850,10162,/Law & Government/Law Enforcement & Protective Services/Traffic Safety
10163,10018,/Law & Government/Legal
10866,10163,/Law & Government/Legal/Accident & Personal Injury Law
13686,10163,/Law & Government/Legal/Attorneys & Law Firms
10864,10163,/Law & Government/Legal/Bail Bonds
10869,10163,/Law & Government/Legal/Bankruptcy Law
10862,10163,/Law & Government/Legal/Business & Corporate Law
10852,10163,/Law & Government/Legal/Class Action Law
10858,10163,/Law & Government/Legal/Court Reporting
13736,10163,/Law & Government/Legal/Criminal Law
10861,13736,/Law & Government/Legal/Criminal Law/Federal Crime Law
12126,10861,/Law & Government/Legal/Criminal Law/Federal Crime Law/Drug Crime Law
12125,10861,/Law & Government/Legal/Criminal Law/Federal Crime Law/White Collar Crime Law
10868,10163,/Law & Government/Legal/Family Law
12128,10868,/Law & Government/Legal/Family Law/Child Custody
12127,"1,08,68,10,238",/Law & Government/Legal/Family Law/Divorce Law
10860,"1,01,63,10,092",/Law & Government/Legal/Finance Law
10857,10163,/Law & Government/Legal/Immigration Law
12124,10857,/Law & Government/Legal/Immigration Law/Green Card Lottery
12123,10857,/Law & Government/Legal/Immigration Law/Work Permits & Work Visas
10871,10163,/Law & Government/Legal/Intellectual Property
10856,10163,/Law & Government/Legal/Labor & Employment Law
12122,"1,08,56,10,220",/Law & Government/Legal/Labor & Employment Law/Disability Rights
12121,10856,/Law & Government/Legal/Labor & Employment Law/Discrimination Law
12120,10856,/Law & Government/Legal/Labor & Employment Law/Sexual Harrassment
10867,10163,/Law & Government/Legal/Lawsuit Funding
10859,10163,/Law & Government/Legal/Legal Aid
10161,10163,/Law & Government/Legal/Legal Forms & Kits
10842,10161,/Law & Government/Legal/Legal Forms & Kits/Business Formation & Incorporation Documents
10848,10161,/Law & Government/Legal/Legal Forms & Kits/Confidentiality Forms
10838,10161,/Law & Government/Legal/Legal Forms & Kits/Deeds
10834,"1,01,61,10,856",/Law & Government/Legal/Legal Forms & Kits/Employment Agreement Contracts
10846,"1,01,61,10,856",/Law & Government/Legal/Legal Forms & Kits/Employment Offer Letters
10841,10161,/Law & Government/Legal/Legal Forms & Kits/Franchise Contracts
10840,10161,/Law & Government/Legal/Legal Forms & Kits/Health Directives
10835,10161,/Law & Government/Legal/Legal Forms & Kits/Name Changes
10845,10161,/Law & Government/Legal/Legal Forms & Kits/Notary Bonds
10831,"1,01,61,10,871",/Law & Government/Legal/Legal Forms & Kits/Patent Forms
10844,10161,/Law & Government/Legal/Legal Forms & Kits/Power of Attorney Forms
10833,10161,/Law & Government/Legal/Legal Forms & Kits/Prenuptial Agreements
10836,10161,/Law & Government/Legal/Legal Forms & Kits/Promissory Notes
10830,"1,01,61,10,033",/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms
12116,10830,/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments
13025,"1,21,16,10,043",/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Commercial Lease Contracts
13026,12116,/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Lease Amendments
13027,12116,/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Leases & Lease Amendments/Residential Lease Forms
12115,10830,/Law & Government/Legal/Legal Forms & Kits/Real Estate Rental & Leasing Forms/Rental Applications
10839,10161,/Law & Government/Legal/Legal Forms & Kits/Release Agreement Forms
10837,10161,/Law & Government/Legal/Legal Forms & Kits/Sales Agreements
10847,10161,/Law & Government/Legal/Legal Forms & Kits/Wills & Living Trusts
10865,"1,01,63,10,102",/Law & Government/Legal/Legal Insurance
13644,10163,/Law & Government/Legal/Lemon Laws
10855,10163,/Law & Government/Legal/Malpractice Suits & Law
10863,10163,/Law & Government/Legal/Military Legal Services
10853,10163,/Law & Government/Legal/Real Estate Law
13646,10163,/Law & Government/Legal/Vehicle Codes & Driving Laws
10870,13646,/Law & Government/Legal/Vehicle Codes & Driving Laws/Auto Accidents & Tickets
10854,13646,/Law & Government/Legal/Vehicle Codes & Driving Laws/DUI
10157,"1,36,46,10,001",/Law & Government/Legal/Vehicle Codes & Driving Laws/Vehicle Inspections
10199,"1,36,46,10,001",/Law & Government/Legal/Vehicle Codes & Driving Laws/Vehicle Registration
10159,10018,/Law & Government/Military
10821,10159,/Law & Government/Military/Air Force
10818,10159,/Law & Government/Military/Army
10819,10159,/Law & Government/Military/Coast Guard
10822,10159,/Law & Government/Military/Marines
13345,"1,01,59,10,141",/Law & Government/Military/Military Education & Training
13350,10159,/Law & Government/Military/Military Support Services
10823,10159,/Law & Government/Military/National Guard
10820,10159,/Law & Government/Military/Navy
10156,10018,/Law & Government/Politics
10808,10156,/Law & Government/Politics/Campaigns & Elections
10805,10156,/Law & Government/Politics/Conservative Politics
10809,10156,/Law & Government/Politics/Liberal Politics
10806,10156,/Law & Government/Politics/Lobbying Services
10807,"1,01,56,10,227",/Law & Government/Politics/Political Activism
10160,10018,/Law & Government/Public Services
10825,10160,/Law & Government/Public Services/Animal Control
10826,10160,/Law & Government/Public Services/Public Broadcasting
13403,"1,01,60,10,011",/Law & Government/Public Services/Public Health
13756,13403,/Law & Government/Public Services/Public Health/Food Safety & Inspection
10827,"1,01,60,13,392",/Law & Government/Public Services/Public Housing
10828,10160,/Law & Government/Public Services/Public Notaries
10829,10160,/Law & Government/Public Services/Public Utilities
13512,"1,08,29,12,113",/Law & Government/Public Services/Public Utilities/Gas Utilities
12114,"1,08,29,10,295",/Law & Government/Public Services/Public Utilities/Power & Electricity Services
12111,"1,08,29,10,295",/Law & Government/Public Services/Public Utilities/Water Services
10108,0,"/News, Media & Publications"
10586,10108,"/News, Media & Publications/Apparel Media & Publications"
11876,10586,"/News, Media & Publications/Apparel Media & Publications/Apparel Trade Publications"
11875,"10,58,61,36,36,10,581","/News, Media & Publications/Apparel Media & Publications/Fashion & Style Publications"
10112,"1,01,08,10,013","/News, Media & Publications/Books & Literature"
13801,"1,01,12,10,109","/News, Media & Publications/Books & Literature/Audio Books"
10609,"1,01,12,13,670","/News, Media & Publications/Books & Literature/Book Retailers"
10608,10112,"/News, Media & Publications/Books & Literature/Book Reviews"
13445,10112,"/News, Media & Publications/Books & Literature/Children's Books"
10611,"1,01,12,13,691","/News, Media & Publications/Books & Literature/E-Books"
13660,10112,"/News, Media & Publications/Books & Literature/Poetry"
10584,"1,01,08,10,013","/News, Media & Publications/Celebrities & Entertainment News"
10576,"1,01,08,10,011","/News, Media & Publications/Health Media & Publications"
13700,10108,"/News, Media & Publications/Local News, Media & Publications"
11866,10108,"/News, Media & Publications/Magazines & Magazine Subscriptions"
10573,10108,"/News, Media & Publications/Men's Interests Media & Publications"
11868,10573,"/News, Media & Publications/Men's Interests Media & Publications/Men's Interests Media & Publications - Mature"
13647,10108,"/News, Media & Publications/Newspapers"
13691,10108,"/News, Media & Publications/Online Media"
13785,13691,"/News, Media & Publications/Online Media/Flash-Based Entertainment"
13692,13691,"/News, Media & Publications/Online Media/Online Image Galleries"
10568,"1,36,91,10,109","/News, Media & Publications/Online Media/Podcasts"
10569,"1,36,91,10,013","/News, Media & Publications/Online Media/Webcasts"
13648,10108,"/News, Media & Publications/Political News & Media"
11867,10108,"/News, Media & Publications/Publishing"
12972,11867,"/News, Media & Publications/Publishing/E-Book Publishing"
12973,11867,"/News, Media & Publications/Publishing/Self-Publishing"
10756,10108,"/News, Media & Publications/Reference Materials & Resources"
13429,10756,"/News, Media & Publications/Reference Materials & Resources/Dictionaries"
13430,10756,"/News, Media & Publications/Reference Materials & Resources/Encyclopedias"
13600,10756,"/News, Media & Publications/Reference Materials & Resources/Geographic Reference"
13601,13600,"/News, Media & Publications/Reference Materials & Resources/Geographic Reference/Maps"
13716,10756,"/News, Media & Publications/Reference Materials & Resources/Public Records"
13861,10756,"/News, Media & Publications/Reference Materials & Resources/Quotations"
13432,"1,07,56,10,276","/News, Media & Publications/Reference Materials & Resources/Translation"
13777,10108,"/News, Media & Publications/Teen Media & Publications"
10023,"1,01,08,10,001","/News, Media & Publications/Vehicle Media & Publications"
13426,10108,"/News, Media & Publications/Weather"
10581,10108,"/News, Media & Publications/Women's Interests Media & Publications"
13451,10108,"/News, Media & Publications/World News & Media"
10006,0,/Occasions & Gifts
10364,10006,/Occasions & Gifts/Cards & Greetings
11448,10364,/Occasions & Gifts/Cards & Greetings/E-Cards
11443,10364,/Occasions & Gifts/Cards & Greetings/Photo Cards
10361,10364,/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets
11436,10361,/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets/Personalized Stationery
11437,10361,/Occasions & Gifts/Cards & Greetings/Stationery & Stationery Sets/Thank You Cards
10362,10006,/Occasions & Gifts/Flower Arrangements
10365,10006,/Occasions & Gifts/Gifts
13468,"1,03,65,10,171",/Occasions & Gifts/Gifts/Engraving & Jewelry Engraving
11461,10365,/Occasions & Gifts/Gifts/Gift Baskets
12966,10365,/Occasions & Gifts/Gifts/Gift Cards
13306,"1,29,66,10,554",/Occasions & Gifts/Gifts/Gift Cards/Movie Gift Cards & Gift Certificates
13305,"1,29,66,10,169",/Occasions & Gifts/Gifts/Gift Cards/Restaurant Gift Cards & Gift Certificates
10373,10365,/Occasions & Gifts/Gifts/Gift Delivery
11486,10373,/Occasions & Gifts/Gifts/Gift Delivery/Flower Delivery Services
10370,10365,/Occasions & Gifts/Gifts/Gift Registries
11479,"1,03,70,13,503",/Occasions & Gifts/Gifts/Gift Registries/Baby Shower Registry Services
10367,10365,/Occasions & Gifts/Gifts/Gift Wrap & Ribbons
10376,10367,/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Gift Wrapping Services
11465,10367,/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Ribbons & Bows
11464,10367,/Occasions & Gifts/Gifts/Gift Wrap & Ribbons/Wrapping Paper
11458,"1,03,65,13,758",/Occasions & Gifts/Gifts/Gourmet Food Gifts
12748,11458,/Occasions & Gifts/Gifts/Gourmet Food Gifts/Fruit Gifts
12747,"1,14,58,11,461",/Occasions & Gifts/Gifts/Gourmet Food Gifts/Gourmet Gift Baskets
13509,10006,/Occasions & Gifts/Holidays & Seasonal Events
13786,13509,/Occasions & Gifts/Holidays & Seasonal Events/Carnival & Mardi Gras
13738,13509,/Occasions & Gifts/Holidays & Seasonal Events/Christmas
13739,13509,/Occasions & Gifts/Holidays & Seasonal Events/Easter
13740,13509,/Occasions & Gifts/Holidays & Seasonal Events/Halloween & October 31st
10363,13509,/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations
11441,10363,/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Ornaments & Lights
11440,10363,/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Trees & Plants
12737,10363,/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday Wreaths
11442,10363,/Occasions & Gifts/Holidays & Seasonal Events/Holiday & Seasonal Decorations/Holiday-Themed Housewares
13741,13509,/Occasions & Gifts/Holidays & Seasonal Events/Jewish Holidays
13507,13509,/Occasions & Gifts/Holidays & Seasonal Events/Mother's Day & Father's Day
13787,13509,/Occasions & Gifts/Holidays & Seasonal Events/New Year's
13742,13509,/Occasions & Gifts/Holidays & Seasonal Events/Thanksgiving
13510,13509,/Occasions & Gifts/Holidays & Seasonal Events/Valentine's Day
10368,10006,/Occasions & Gifts/Parties & Party Supplies
11468,"1,03,68,10,421","/Occasions & Gifts/Parties & Party Supplies/Paper Plates, Napkins & Disposable Cutlery"
11466,10368,/Occasions & Gifts/Parties & Party Supplies/Party Decorations
11467,10368,/Occasions & Gifts/Parties & Party Supplies/Party Favors
11469,10368,/Occasions & Gifts/Parties & Party Supplies/Party Invitations
10372,10006,/Occasions & Gifts/Singing Telegrams
13493,10006,/Occasions & Gifts/Special Occasions
13501,13493,/Occasions & Gifts/Special Occasions/Anniversaries
13503,"1,34,93,10,235",/Occasions & Gifts/Special Occasions/Baby Showers & New Baby
13502,13493,/Occasions & Gifts/Special Occasions/Birthdays & Name Days
10366,13493,/Occasions & Gifts/Special Occasions/Funerals & Bereavement
13793,10366,/Occasions & Gifts/Special Occasions/Funerals & Bereavement/Pet Loss & Sympathy
13506,13493,/Occasions & Gifts/Special Occasions/Get Well
13504,13493,/Occasions & Gifts/Special Occasions/Graduation
13505,13493,/Occasions & Gifts/Special Occasions/Religious Occasions
11483,"13,49,31,01,32,10,369",/Occasions & Gifts/Special Occasions/Wedding & Special Occasion Photo & Video
10369,13493,/Occasions & Gifts/Special Occasions/Weddings
11480,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding & Party Planning
11471,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Albums & Scrapbooks
11482,"1,03,69,10,005",/Occasions & Gifts/Special Occasions/Weddings/Wedding Beauty Services
11478,"1,03,69,10,364",/Occasions & Gifts/Special Occasions/Weddings/Wedding Cards
11470,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Decorations
11473,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Favors
11476,"1,03,69,10,362",/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers
12751,11476,/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Bouquets
12753,11476,/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Boutonnieres & Corsages
12752,"1,14,76,11,470",/Occasions & Gifts/Special Occasions/Weddings/Wedding Flowers/Wedding Centerpieces
11474,"1,03,69,10,365",/Occasions & Gifts/Special Occasions/Weddings/Wedding Gifts
11477,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Guestbooks
11475,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Invitations
11472,10369,/Occasions & Gifts/Special Occasions/Weddings/Wedding Programs
11481,"1,03,69,10,370",/Occasions & Gifts/Special Occasions/Weddings/Wedding Registries
11484,"1,03,69,13,842",/Occasions & Gifts/Special Occasions/Weddings/Wedding Supply & Equipment Rentals
10003,0,/Real Estate
10043,10003,/Real Estate/Commercial & Investment Real Estate
10041,10003,/Real Estate/Escrow & Real Estate Titling
10260,10041,/Real Estate/Escrow & Real Estate Titling/Escrow Services
10259,10041,/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry
11040,10259,/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry/Property Title Searches
11039,"1,02,59,10,102",/Real Estate/Escrow & Real Estate Titling/Real Estate Titling & Land Registry/Title Insurance
10037,10003,/Real Estate/House Plans & Floor Plans
13784,10003,/Real Estate/Housing Market & Real Estate Prices
10036,10003,/Real Estate/Private Communities
10255,10036,/Real Estate/Private Communities/Golf Communities
10254,10036,/Real Estate/Private Communities/Shared Interest Living Communities
10039,10003,/Real Estate/Property Development
10257,"1,00,39,10,043",/Real Estate/Property Development/Commercial Property Development
10258,10039,/Real Estate/Property Development/New Homes & Custom Homes
10034,10003,/Real Estate/Property Inspections & Appraisals
10248,10034,/Real Estate/Property Inspections & Appraisals/Home Appraisals
10247,10034,/Real Estate/Property Inspections & Appraisals/Land Surveying
10033,10003,/Real Estate/Property Management
10040,10003,/Real Estate/Real Estate Agents & Brokerages
13649,10003,/Real Estate/Real Estate Auctions
10042,10003,/Real Estate/Real Estate Listings
13690,10042,/Real Estate/Real Estate Listings/Bank-Owned & Foreclosed Listings
10264,"1,00,42,10,043",/Real Estate/Real Estate Listings/Commercial Real Estate Listings
13688,10042,/Real Estate/Real Estate Listings/Condo & Co-op Listings
10267,10042,/Real Estate/Real Estate Listings/For Sale By Owner Listings
10265,10042,/Real Estate/Real Estate Listings/Government Assistance Home Listing Services
10266,10042,/Real Estate/Real Estate Listings/Land & Acreage Listings
13689,10042,/Real Estate/Real Estate Listings/Mobile & Manufactured Home Listings
10262,10042,/Real Estate/Real Estate Listings/Rent To Own Real Estate Listings
10032,10042,/Real Estate/Real Estate Listings/Rental Listings
13687,10032,/Real Estate/Real Estate Listings/Rental Listings/Apartment Rentals
10243,10032,/Real Estate/Real Estate Listings/Rental Listings/Furnished & Short-Term Rental Listings
10244,10032,/Real Estate/Real Estate Listings/Rental Listings/Roommates & Flat Sharing
10261,10042,/Real Estate/Real Estate Listings/Senior Living Listings
10035,10003,/Real Estate/Relocation & Household Moving
10253,10035,/Real Estate/Relocation & Household Moving/Consumer Vehicle Shipping Services
10251,10035,/Real Estate/Relocation & Household Moving/Moving Supplies
10250,"1,00,35,13,842",/Real Estate/Relocation & Household Moving/Moving Truck & Van Rental
10252,"1,00,35,13,842",/Real Estate/Relocation & Household Moving/Storage Rental Services
10249,10035,/Real Estate/Relocation & Household Moving/Temporary Housing Services
10038,10003,/Real Estate/Vacation Properties & Second Homes
10256,"1,00,38,10,142",/Real Estate/Vacation Properties & Second Homes/Timeshares
13575,0,/Retailers & General Merchandise
13441,13575,/Retailers & General Merchandise/Coupons & Rebates
13810,13575,/Retailers & General Merchandise/Informal Selling & Exchanging
13811,13810,"/Retailers & General Merchandise/Informal Selling & Exchanging/Garage, Estate & Yard Sales"
13842,13575,/Retailers & General Merchandise/Rental Services
13860,13575,/Retailers & General Merchandise/Shopping Portals & Search Engines
13719,"1,35,75,10,004",/Retailers & General Merchandise/Wholesalers & Liquidators
10014,0,/Sports & Fitness
10117,10014,/Sports & Fitness/Boating & Water Recreation
10627,"1,01,17,10,026",/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories
11905,10627,/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories/Boat & Watercraft Safety Accessories
12981,10627,"/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories/Boat Gauges, Clocks & Instruments"
11906,10627,/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories/Boat Propellers
11903,10627,/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories/Boat Seats
11904,10627,/Sports & Fitness/Boating & Water Recreation/Boat & Watercraft Parts & Accessories/Marine Engines & Parts
10628,10117,/Sports & Fitness/Boating & Water Recreation/Fishing
11907,10628,/Sports & Fitness/Boating & Water Recreation/Fishing/Fishing Tackle
12980,11907,"/Sports & Fitness/Boating & Water Recreation/Fishing/Fishing Tackle/Fishing Bait, Lures & Ties"
12979,11907,/Sports & Fitness/Boating & Water Recreation/Fishing/Fishing Tackle/Fishing Rods & Poles
10629,10117,/Sports & Fitness/Boating & Water Recreation/Scuba & Diving
10626,"1,01,17,13,618",/Sports & Fitness/Boating & Water Recreation/Surfing & Windsurfing Gear
10630,10117,/Sports & Fitness/Boating & Water Recreation/Water Skiing Equipment & Gear
10123,"1,00,14,10,005",/Sports & Fitness/Fitness
10666,"1,01,23,10,122",/Sports & Fitness/Fitness/Fitness Classes & Instruction
10667,10123,/Sports & Fitness/Fitness/Fitness Equipment & Accessories
11925,10667,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Exercise Mats
11928,10667,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines
12983,11928,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines/Eliptical Machines
12986,11928,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines/Home Gyms & Weight Training Machines
12987,11928,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines/Stair Machines
12984,11928,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines/Stationary Bikes
12985,11928,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness & Weight Training Machines/Treadmills
11926,10667,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Balls
11927,10667,/Sports & Fitness/Fitness/Fitness Equipment & Accessories/Weight Training Accessories
10668,10123,/Sports & Fitness/Fitness/Gyms & Gym Memberships
10669,10123,/Sports & Fitness/Fitness/Personal Training
13486,10123,/Sports & Fitness/Fitness/Yoga & Pilates
10121,10014,/Sports & Fitness/Sporting Goods
10648,10121,/Sports & Fitness/Sporting Goods/Airsoft Equipment
10661,"1,01,21,13,606",/Sports & Fitness/Sporting Goods/American Football Equipment
10656,10121,/Sports & Fitness/Sporting Goods/Archery Equipment
11921,"1,06,56,10,641",/Sports & Fitness/Sporting Goods/Archery Equipment/Bow Hunting
10643,10121,/Sports & Fitness/Sporting Goods/Backyard Games Equipment
10644,"1,01,21,13,610",/Sports & Fitness/Sporting Goods/Baseball Equipment
10637,"1,01,21,13,609",/Sports & Fitness/Sporting Goods/Basketball Equipment
10645,"1,01,21,13,615",/Sports & Fitness/Sporting Goods/Bicycles & Accessories
11915,10645,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles
13892,11915,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles/BMX Bikes
13893,11915,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles/Cruiser Bikes
12996,"1,19,15,11,936",/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles/Kids' Bikes & Trikes
13895,11915,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles/Mountain Bikes
13896,11915,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bicycles/Road Bikes
13889,10645,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bike Accessories
13890,10645,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bike Frames
11916,10645,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bike Helmets & Protective Gear
13891,10645,/Sports & Fitness/Sporting Goods/Bicycles & Accessories/Bike Parts & Repair
10647,"1,01,21,13,628",/Sports & Fitness/Sporting Goods/Bowling Equipment
13632,"1,01,21,13,633",/Sports & Fitness/Sporting Goods/Combat Sports Equipment
10650,"1,36,32,13,634",/Sports & Fitness/Sporting Goods/Combat Sports Equipment/Boxing Gloves & Gear
10654,"1,36,32,13,631",/Sports & Fitness/Sporting Goods/Combat Sports Equipment/Martial Arts Equipment
10662,"1,36,32,13,874",/Sports & Fitness/Sporting Goods/Combat Sports Equipment/Wrestling Equipment
10635,"1,01,21,13,607",/Sports & Fitness/Sporting Goods/Cricket Equipment
10664,"1,01,21,13,664",/Sports & Fitness/Sporting Goods/Equestrian Equipment & Tack
13571,"1,01,21,13,623",/Sports & Fitness/Sporting Goods/Extreme Sports Equipment
10653,"1,01,21,13,627",/Sports & Fitness/Sporting Goods/Golf Equipment
11919,10653,/Sports & Fitness/Sporting Goods/Golf Equipment/Golf Balls
11918,10653,/Sports & Fitness/Sporting Goods/Golf Equipment/Golf Clubs
11920,10653,/Sports & Fitness/Sporting Goods/Golf Equipment/Golf Tees
10660,"1,01,21,13,629",/Sports & Fitness/Sporting Goods/Gymnastics Equipment
10665,"1,01,21,13,611",/Sports & Fitness/Sporting Goods/Hockey & Roller Hockey Equipment
11923,"1,06,65,11,908",/Sports & Fitness/Sporting Goods/Hockey & Roller Hockey Equipment/Ice Hockey Skates
11924,"1,06,65,11,914",/Sports & Fitness/Sporting Goods/Hockey & Roller Hockey Equipment/Roller Hockey Skates
10641,"1,01,21,13,612",/Sports & Fitness/Sporting Goods/Hunting & Shooting Equipment
10633,"1,01,21,13,614",/Sports & Fitness/Sporting Goods/Ice Skating Equipment
11908,10633,/Sports & Fitness/Sporting Goods/Ice Skating Equipment/Ice Skates
12982,11908,/Sports & Fitness/Sporting Goods/Ice Skating Equipment/Ice Skates/Figure Skates
10646,10121,/Sports & Fitness/Sporting Goods/Lacrosse Equipment
10640,10121,/Sports & Fitness/Sporting Goods/Paintball Equipment
10636,"1,01,21,13,617",/Sports & Fitness/Sporting Goods/Roller Skating & Rollerblading Equipment
11914,10636,/Sports & Fitness/Sporting Goods/Roller Skating & Rollerblading Equipment/Inline Skates
10649,"1,01,21,13,613",/Sports & Fitness/Sporting Goods/Rugby Equipment
10657,"1,01,21,13,616",/Sports & Fitness/Sporting Goods/Running & Walking Equipment
10659,"1,01,21,13,617",/Sports & Fitness/Sporting Goods/Skateboarding Equipment
11922,10659,/Sports & Fitness/Sporting Goods/Skateboarding Equipment/Skateboards & Skateboard Components
10658,"1,01,21,13,608",/Sports & Fitness/Sporting Goods/Soccer Equipment
10638,"1,01,21,10,926",/Sports & Fitness/Sporting Goods/Sports Uniforms
10642,10121,/Sports & Fitness/Sporting Goods/Squash & Racquetball Equipment
10652,"1,01,21,13,619",/Sports & Fitness/Sporting Goods/Swimming & Aquatic Sports Equipment
10639,"1,01,21,11,947",/Sports & Fitness/Sporting Goods/Table Tennis Equipment
10651,"1,01,21,13,626",/Sports & Fitness/Sporting Goods/Tennis Equipment
10655,10121,/Sports & Fitness/Sporting Goods/Track & Field Equipment
10663,"1,01,21,13,630",/Sports & Fitness/Sporting Goods/Volleyball Equipment
10634,"1,01,21,13,620",/Sports & Fitness/Sporting Goods/Winter Sports Equipment
13485,"1,06,34,13,639",/Sports & Fitness/Sporting Goods/Winter Sports Equipment/Skiing Equipment
11912,"1,34,85,11,910",/Sports & Fitness/Sporting Goods/Winter Sports Equipment/Skiing Equipment/Ski & Snowboard Helmets
11913,13485,/Sports & Fitness/Sporting Goods/Winter Sports Equipment/Skiing Equipment/Skis
11909,"1,06,34,11,933",/Sports & Fitness/Sporting Goods/Winter Sports Equipment/Snow Sleds
11910,"1,06,34,13,640",/Sports & Fitness/Sporting Goods/Winter Sports Equipment/Snowboarding Gear
13605,10014,/Sports & Fitness/Sports
13606,13605,/Sports & Fitness/Sports/American Football
13610,13605,/Sports & Fitness/Sports/Baseball
13609,13605,/Sports & Fitness/Sports/Basketball
13628,13605,/Sports & Fitness/Sports/Bowling
13839,13605,/Sports & Fitness/Sports/Cheerleading
13621,13605,/Sports & Fitness/Sports/College Sports
13633,13605,/Sports & Fitness/Sports/Combat Sports
13634,13633,/Sports & Fitness/Sports/Combat Sports/Boxing
13631,13633,/Sports & Fitness/Sports/Combat Sports/Martial Arts
13365,"1,36,31,11,063",/Sports & Fitness/Sports/Combat Sports/Martial Arts/Martial Arts Instruction
